"s","p","o"
"http://example.org/stix-uco/attack-pattern--f6050ea6-a9a3-4524-93ed-c27858d6cb3c","https://ontology.unifiedcyberontology.org/uco/core/name","HTTP Flood"
"http://example.org/stix-uco/indicator--33fe3b22-0201-47cf-85d0-97c02164528d","https://ontology.unifiedcyberontology.org/uco/core/name","Known malicious IP Address"
"http://example.org/stix-uco/indicator--9299f726-ce06-492e-8472-2b52ccb53191","https://ontology.unifiedcyberontology.org/uco/core/name","Malicious URL"
"http://example.org/stix-uco/indicator--d81f86b9-975b-4c0b-875e-810c5ad45a4f","https://ontology.unifiedcyberontology.org/uco/core/name","Malicious site hosting downloader"
"http://example.org/stix-uco/malware--ae560258-a5cb-4be8-8f05-013d6712295f","https://ontology.unifiedcyberontology.org/uco/core/name","Online Job Site Trojan"
"http://example.org/stix-uco/campaign--e5268b6e-4931-42f1-b379-87f48eb41b1e","https://ontology.unifiedcyberontology.org/uco/core/name","Operation Bran Flakes"
"http://example.org/stix-uco/campaign--1d8897a7-fdc2-4e59-afc9-becbe04df727","https://ontology.unifiedcyberontology.org/uco/core/name","Operation Raisin Bran"
"http://example.org/stix-uco/identity--987eeee1-413a-44ac-96cc-0a8acdcc2f2c","https://ontology.unifiedcyberontology.org/uco/core/name","Oscorp Industries"
"http://example.org/stix-uco/attack-pattern--8ac90ff3-ecf8-4835-95b8-6aea6a623df5","https://ontology.unifiedcyberontology.org/uco/core/name","Phishing"
"http://example.org/stix-uco/malware--fdd60b30-b67c-41e3-b0b9-f01faf20d111","https://ontology.unifiedcyberontology.org/uco/core/name","Poison Ivy"
"http://example.org/stix-uco/malware--d1c612bc-146f-4b65-b7b0-9a54a14150a4","https://ontology.unifiedcyberontology.org/uco/core/name","Poison Ivy Variant d1c6"
"http://example.org/stix-uco/identity--7865b6d2-a4af-45c5-b582-afe5ec376c33","https://ontology.unifiedcyberontology.org/uco/core/name","Pym Technologies"
"http://example.org/stix-uco/identity--611d9d41-dba5-4e13-9b29-e22488058ffc","https://ontology.unifiedcyberontology.org/uco/core/name","Stark Industries"
"http://example.org/stix-uco/marking-definition--f88d31f6-486f-44da-b317-01333bde0b82","https://ontology.unifiedcyberontology.org/uco/core/name","TLP:AMBER"
"http://example.org/stix-uco/threat-actor--8b6297fe-cae7-47c6-9256-5584b417849c","https://ontology.unifiedcyberontology.org/uco/core/name","The Joker"
"http://example.org/stix-uco/file--364fe3e5-b1f4-5ba3-b951-ee5983b3538d","https://ontology.unifiedcyberontology.org/uco/core/name","resume.pdf"
"http://example.org/stix-uco/malware--162d917e-766f-4611-b5d6-652791454fca","https://ontology.unifiedcyberontology.org/uco/core/name","x4z9arb backdoor"
"http://example.org/stix-uco/relationship--4bd67b9e-d112-4ea6-98bb-080a051667c7","https://ontology.unifiedcyberontology.org/uco/core/kindOfRelationship","attributed-to"
"http://example.org/stix-uco/relationship--5047c2c0-524b-4afd-9cd6-e197efe59495","https://ontology.unifiedcyberontology.org/uco/core/kindOfRelationship","attributed-to"
"http://example.org/stix-uco/relationship--53a55c73-f2c8-47b9-8e50-ae34d8c5da4d","https://ontology.unifiedcyberontology.org/uco/core/kindOfRelationship","attributed-to"
"http://example.org/stix-uco/relationship--56e5f1c8-08f3-4e24-9e8e-f87d844672ec","https://ontology.unifiedcyberontology.org/uco/core/kindOfRelationship","attributed-to"
"http://example.org/stix-uco/relationship--98765000-efdf-4a86-8681-36481ceae57f","https://ontology.unifiedcyberontology.org/uco/core/kindOfRelationship","attributed-to"
"http://example.org/stix-uco/relationship--9cc131ca-b64d-4ab1-a300-5e4a0073280a","https://ontology.unifiedcyberontology.org/uco/core/kindOfRelationship","attributed-to"
"http://example.org/stix-uco/relationship--a2e3efb5-351d-4d46-97a0-6897ee7c77a0","https://ontology.unifiedcyberontology.org/uco/core/kindOfRelationship","attributed-to"
"http://example.org/stix-uco/relationship--c171fd27-2a8a-42b7-8293-34016b70c1c8","https://ontology.unifiedcyberontology.org/uco/core/kindOfRelationship","attributed-to"
"http://example.org/stix-uco/relationship--a97b3ea5-4ca1-46a0-a7ad-f10143ce22b2","https://ontology.unifiedcyberontology.org/uco/core/kindOfRelationship","impersonates"
"http://example.org/stix-uco/relationship--29dcdf68-1b0c-4e16-94ed-bcc7a9572f69","https://ontology.unifiedcyberontology.org/uco/core/kindOfRelationship","indicates"
"http://example.org/stix-uco/relationship--3d1dd3cc-eb47-4704-9c77-ceff2971b95c","https://ontology.unifiedcyberontology.org/uco/core/kindOfRelationship","indicates"
"http://example.org/stix-uco/relationship--864af2ea-46f9-4d23-b3a2-1c2adf81c265","https://ontology.unifiedcyberontology.org/uco/core/kindOfRelationship","indicates"
"http://example.org/stix-uco/relationship--1f4ee02a-7f6e-45a6-aedd-c1492af5e179","https://ontology.unifiedcyberontology.org/uco/core/kindOfRelationship","targets"
"http://example.org/stix-uco/relationship--4292a6df-fb16-43d1-805d-dc1b33946fdf","https://ontology.unifiedcyberontology.org/uco/core/kindOfRelationship","targets"
"http://example.org/stix-uco/relationship--554e3341-d7b1-4b3c-a522-28ef52fbb49b","https://ontology.unifiedcyberontology.org/uco/core/kindOfRelationship","targets"
"http://example.org/stix-uco/relationship--96cfbc6f-5c08-4372-b811-b90fbb2ec180","https://ontology.unifiedcyberontology.org/uco/core/kindOfRelationship","targets"
"http://example.org/stix-uco/relationship--d8b7932d-0ecb-4891-b021-c78ff2b63747","https://ontology.unifiedcyberontology.org/uco/core/kindOfRelationship","targets"
"http://example.org/stix-uco/relationship--06964095-5750-41fe-a9af-6c6a9d995489","https://ontology.unifiedcyberontology.org/uco/core/kindOfRelationship","uses"
"http://example.org/stix-uco/relationship--33c22977-d104-45d8-be19-273f7ab03de1","https://ontology.unifiedcyberontology.org/uco/core/kindOfRelationship","uses"
"http://example.org/stix-uco/relationship--3cd2d6f9-0ded-486b-8dca-606283a8997f","https://ontology.unifiedcyberontology.org/uco/core/kindOfRelationship","uses"
"http://example.org/stix-uco/relationship--4fe5dab1-fd6d-41aa-b8b1-d3118a708284","https://ontology.unifiedcyberontology.org/uco/core/kindOfRelationship","uses"
"http://example.org/stix-uco/relationship--70880ead-0b19-4785-be52-a69064d4cb6c","https://ontology.unifiedcyberontology.org/uco/core/kindOfRelationship","uses"
"http://example.org/stix-uco/relationship--8848cba9-4c7b-4695-bc09-5033a6f20ff4","https://ontology.unifiedcyberontology.org/uco/core/kindOfRelationship","uses"
"http://example.org/stix-uco/relationship--ba30893a-400a-43f3-b193-69d65d2a8f40","https://ontology.unifiedcyberontology.org/uco/core/kindOfRelationship","uses"
"http://example.org/stix-uco/relationship--d44019b6-b8f7-4cb3-837e-7fd3c5724b87","https://ontology.unifiedcyberontology.org/uco/core/kindOfRelationship","uses"
"http://example.org/stix-uco/relationship--1f4ee02a-7f6e-45a6-aedd-c1492af5e179","https://ontology.unifiedcyberontology.org/uco/core/source","http://example.org/stix-uco/campaign--1d8897a7-fdc2-4e59-afc9-becbe04df727"
"http://example.org/stix-uco/relationship--53a55c73-f2c8-47b9-8e50-ae34d8c5da4d","https://ontology.unifiedcyberontology.org/uco/core/source","http://example.org/stix-uco/campaign--1d8897a7-fdc2-4e59-afc9-becbe04df727"
"http://example.org/stix-uco/relationship--8848cba9-4c7b-4695-bc09-5033a6f20ff4","https://ontology.unifiedcyberontology.org/uco/core/source","http://example.org/stix-uco/campaign--1d8897a7-fdc2-4e59-afc9-becbe04df727"
"http://example.org/stix-uco/relationship--96cfbc6f-5c08-4372-b811-b90fbb2ec180","https://ontology.unifiedcyberontology.org/uco/core/source","http://example.org/stix-uco/campaign--1d8897a7-fdc2-4e59-afc9-becbe04df727"
"http://example.org/stix-uco/relationship--9cc131ca-b64d-4ab1-a300-5e4a0073280a","https://ontology.unifiedcyberontology.org/uco/core/source","http://example.org/stix-uco/campaign--1d8897a7-fdc2-4e59-afc9-becbe04df727"
"http://example.org/stix-uco/relationship--33c22977-d104-45d8-be19-273f7ab03de1","https://ontology.unifiedcyberontology.org/uco/core/source","http://example.org/stix-uco/campaign--e5268b6e-4931-42f1-b379-87f48eb41b1e"
"http://example.org/stix-uco/relationship--5047c2c0-524b-4afd-9cd6-e197efe59495","https://ontology.unifiedcyberontology.org/uco/core/source","http://example.org/stix-uco/campaign--e5268b6e-4931-42f1-b379-87f48eb41b1e"
"http://example.org/stix-uco/relationship--98765000-efdf-4a86-8681-36481ceae57f","https://ontology.unifiedcyberontology.org/uco/core/source","http://example.org/stix-uco/campaign--e5268b6e-4931-42f1-b379-87f48eb41b1e"
"http://example.org/stix-uco/relationship--d8b7932d-0ecb-4891-b021-c78ff2b63747","https://ontology.unifiedcyberontology.org/uco/core/source","http://example.org/stix-uco/campaign--e5268b6e-4931-42f1-b379-87f48eb41b1e"
"http://example.org/stix-uco/relationship--3d1dd3cc-eb47-4704-9c77-ceff2971b95c","https://ontology.unifiedcyberontology.org/uco/core/source","http://example.org/stix-uco/indicator--1ed8caa7-a708-4706-b651-f1186ede6ca1"
"http://example.org/stix-uco/relationship--29dcdf68-1b0c-4e16-94ed-bcc7a9572f69","https://ontology.unifiedcyberontology.org/uco/core/source","http://example.org/stix-uco/indicator--a932fcc6-e032-476c-826f-cb970a5a1ade"
"http://example.org/stix-uco/relationship--864af2ea-46f9-4d23-b3a2-1c2adf81c265","https://ontology.unifiedcyberontology.org/uco/core/source","http://example.org/stix-uco/indicator--d81f86b9-975b-4c0b-875e-810c5ad45a4f"
"http://example.org/stix-uco/relationship--06964095-5750-41fe-a9af-6c6a9d995489","https://ontology.unifiedcyberontology.org/uco/core/source","http://example.org/stix-uco/intrusion-set--ed69450a-f067-4b51-9ba2-c4616b9a6713"
"http://example.org/stix-uco/relationship--4fe5dab1-fd6d-41aa-b8b1-d3118a708284","https://ontology.unifiedcyberontology.org/uco/core/source","http://example.org/stix-uco/intrusion-set--ed69450a-f067-4b51-9ba2-c4616b9a6713"
"http://example.org/stix-uco/relationship--554e3341-d7b1-4b3c-a522-28ef52fbb49b","https://ontology.unifiedcyberontology.org/uco/core/source","http://example.org/stix-uco/intrusion-set--ed69450a-f067-4b51-9ba2-c4616b9a6713"
"http://example.org/stix-uco/relationship--c171fd27-2a8a-42b7-8293-34016b70c1c8","https://ontology.unifiedcyberontology.org/uco/core/source","http://example.org/stix-uco/intrusion-set--ed69450a-f067-4b51-9ba2-c4616b9a6713"
"http://example.org/stix-uco/relationship--4292a6df-fb16-43d1-805d-dc1b33946fdf","https://ontology.unifiedcyberontology.org/uco/core/source","http://example.org/stix-uco/threat-actor--56f3f0db-b5d5-431c-ae56-c18f02caf500"
"http://example.org/stix-uco/relationship--4bd67b9e-d112-4ea6-98bb-080a051667c7","https://ontology.unifiedcyberontology.org/uco/core/source","http://example.org/stix-uco/threat-actor--56f3f0db-b5d5-431c-ae56-c18f02caf500"
"http://example.org/stix-uco/relationship--70880ead-0b19-4785-be52-a69064d4cb6c","https://ontology.unifiedcyberontology.org/uco/core/source","http://example.org/stix-uco/threat-actor--56f3f0db-b5d5-431c-ae56-c18f02caf500"
"http://example.org/stix-uco/relationship--a97b3ea5-4ca1-46a0-a7ad-f10143ce22b2","https://ontology.unifiedcyberontology.org/uco/core/source","http://example.org/stix-uco/threat-actor--56f3f0db-b5d5-431c-ae56-c18f02caf500"
"http://example.org/stix-uco/relationship--ba30893a-400a-43f3-b193-69d65d2a8f40","https://ontology.unifiedcyberontology.org/uco/core/source","http://example.org/stix-uco/threat-actor--56f3f0db-b5d5-431c-ae56-c18f02caf500"
"http://example.org/stix-uco/relationship--3cd2d6f9-0ded-486b-8dca-606283a8997f","https://ontology.unifiedcyberontology.org/uco/core/source","http://example.org/stix-uco/threat-actor--9a8a0d25-7636-429b-a99e-b2a73cd0f11f"
"http://example.org/stix-uco/relationship--56e5f1c8-08f3-4e24-9e8e-f87d844672ec","https://ontology.unifiedcyberontology.org/uco/core/source","http://example.org/stix-uco/threat-actor--9a8a0d25-7636-429b-a99e-b2a73cd0f11f"
"http://example.org/stix-uco/relationship--d44019b6-b8f7-4cb3-837e-7fd3c5724b87","https://ontology.unifiedcyberontology.org/uco/core/source","http://example.org/stix-uco/threat-actor--9a8a0d25-7636-429b-a99e-b2a73cd0f11f"
"http://example.org/stix-uco/relationship--a2e3efb5-351d-4d46-97a0-6897ee7c77a0","https://ontology.unifiedcyberontology.org/uco/core/source","http://example.org/stix-uco/threat-actor--dfaa8d77-07e2-4e28-b2c8-92e9f7b04428"
"http://example.org/stix-uco/relationship--06964095-5750-41fe-a9af-6c6a9d995489","https://ontology.unifiedcyberontology.org/uco/core/target","http://example.org/stix-uco/attack-pattern--19da6e1c-71ab-4c2f-886d-d620d09d3b5a"
"http://example.org/stix-uco/relationship--33c22977-d104-45d8-be19-273f7ab03de1","https://ontology.unifiedcyberontology.org/uco/core/target","http://example.org/stix-uco/attack-pattern--19da6e1c-71ab-4c2f-886d-d620d09d3b5a"
"http://example.org/stix-uco/relationship--ba30893a-400a-43f3-b193-69d65d2a8f40","https://ontology.unifiedcyberontology.org/uco/core/target","http://example.org/stix-uco/attack-pattern--19da6e1c-71ab-4c2f-886d-d620d09d3b5a"
"http://example.org/stix-uco/relationship--3cd2d6f9-0ded-486b-8dca-606283a8997f","https://ontology.unifiedcyberontology.org/uco/core/target","http://example.org/stix-uco/attack-pattern--8ac90ff3-ecf8-4835-95b8-6aea6a623df5"
"http://example.org/stix-uco/relationship--4fe5dab1-fd6d-41aa-b8b1-d3118a708284","https://ontology.unifiedcyberontology.org/uco/core/target","http://example.org/stix-uco/attack-pattern--f6050ea6-a9a3-4524-93ed-c27858d6cb3c"
"http://example.org/stix-uco/relationship--70880ead-0b19-4785-be52-a69064d4cb6c","https://ontology.unifiedcyberontology.org/uco/core/target","http://example.org/stix-uco/attack-pattern--f6050ea6-a9a3-4524-93ed-c27858d6cb3c"
"http://example.org/stix-uco/relationship--8848cba9-4c7b-4695-bc09-5033a6f20ff4","https://ontology.unifiedcyberontology.org/uco/core/target","http://example.org/stix-uco/attack-pattern--f6050ea6-a9a3-4524-93ed-c27858d6cb3c"
"http://example.org/stix-uco/relationship--56e5f1c8-08f3-4e24-9e8e-f87d844672ec","https://ontology.unifiedcyberontology.org/uco/core/target","http://example.org/stix-uco/identity--1621d4d4-b67d-41e3-9670-f01faf20d111"
"http://example.org/stix-uco/relationship--a2e3efb5-351d-4d46-97a0-6897ee7c77a0","https://ontology.unifiedcyberontology.org/uco/core/target","http://example.org/stix-uco/identity--733c5838-34d9-4fbf-949c-62aba761184c"
"http://example.org/stix-uco/relationship--4bd67b9e-d112-4ea6-98bb-080a051667c7","https://ontology.unifiedcyberontology.org/uco/core/target","http://example.org/stix-uco/identity--8c6af861-7b20-41ef-9b59-6344fd872a8f"
"http://example.org/stix-uco/relationship--1f4ee02a-7f6e-45a6-aedd-c1492af5e179","https://ontology.unifiedcyberontology.org/uco/core/target","http://example.org/stix-uco/identity--ddfe7140-2ba4-48e4-b19a-df069432103b"
"http://example.org/stix-uco/relationship--4292a6df-fb16-43d1-805d-dc1b33946fdf","https://ontology.unifiedcyberontology.org/uco/core/target","http://example.org/stix-uco/identity--ddfe7140-2ba4-48e4-b19a-df069432103b"
"http://example.org/stix-uco/relationship--554e3341-d7b1-4b3c-a522-28ef52fbb49b","https://ontology.unifiedcyberontology.org/uco/core/target","http://example.org/stix-uco/identity--ddfe7140-2ba4-48e4-b19a-df069432103b"
"http://example.org/stix-uco/relationship--96cfbc6f-5c08-4372-b811-b90fbb2ec180","https://ontology.unifiedcyberontology.org/uco/core/target","http://example.org/stix-uco/identity--ddfe7140-2ba4-48e4-b19a-df069432103b"
"http://example.org/stix-uco/relationship--a97b3ea5-4ca1-46a0-a7ad-f10143ce22b2","https://ontology.unifiedcyberontology.org/uco/core/target","http://example.org/stix-uco/identity--ddfe7140-2ba4-48e4-b19a-df069432103b"
"http://example.org/stix-uco/relationship--d8b7932d-0ecb-4891-b021-c78ff2b63747","https://ontology.unifiedcyberontology.org/uco/core/target","http://example.org/stix-uco/identity--ddfe7140-2ba4-48e4-b19a-df069432103b"
"http://example.org/stix-uco/relationship--5047c2c0-524b-4afd-9cd6-e197efe59495","https://ontology.unifiedcyberontology.org/uco/core/target","http://example.org/stix-uco/intrusion-set--ed69450a-f067-4b51-9ba2-c4616b9a6713"
"http://example.org/stix-uco/relationship--9cc131ca-b64d-4ab1-a300-5e4a0073280a","https://ontology.unifiedcyberontology.org/uco/core/target","http://example.org/stix-uco/intrusion-set--ed69450a-f067-4b51-9ba2-c4616b9a6713"
"http://example.org/stix-uco/relationship--864af2ea-46f9-4d23-b3a2-1c2adf81c265","https://ontology.unifiedcyberontology.org/uco/core/target","http://example.org/stix-uco/malware--162d917e-766f-4611-b5d6-652791454fca"
"http://example.org/stix-uco/relationship--d44019b6-b8f7-4cb3-837e-7fd3c5724b87","https://ontology.unifiedcyberontology.org/uco/core/target","http://example.org/stix-uco/malware--d1c612bc-146f-4b65-b7b0-9a54a14150a4"
"http://example.org/stix-uco/relationship--29dcdf68-1b0c-4e16-94ed-bcc7a9572f69","https://ontology.unifiedcyberontology.org/uco/core/target","http://example.org/stix-uco/malware--fdd60b30-b67c-41e3-b0b9-f01faf20d111"
"http://example.org/stix-uco/relationship--53a55c73-f2c8-47b9-8e50-ae34d8c5da4d","https://ontology.unifiedcyberontology.org/uco/core/target","http://example.org/stix-uco/threat-actor--56f3f0db-b5d5-431c-ae56-c18f02caf500"
"http://example.org/stix-uco/relationship--98765000-efdf-4a86-8681-36481ceae57f","https://ontology.unifiedcyberontology.org/uco/core/target","http://example.org/stix-uco/threat-actor--56f3f0db-b5d5-431c-ae56-c18f02caf500"
"http://example.org/stix-uco/relationship--c171fd27-2a8a-42b7-8293-34016b70c1c8","https://ontology.unifiedcyberontology.org/uco/core/target","http://example.org/stix-uco/threat-actor--56f3f0db-b5d5-431c-ae56-c18f02caf500"
"http://example.org/stix-uco/relationship--3d1dd3cc-eb47-4704-9c77-ceff2971b95c","https://ontology.unifiedcyberontology.org/uco/core/target","http://example.org/stix-uco/threat-actor--8b6297fe-cae7-47c6-9256-5584b417849c"
"http://example.org/stix-uco/identity--b38dfe21-7477-40d1-aa90-5c8671ce51ca","http://example.org/cti-ext/contactInformation","contact@gothamnational.com"
"http://example.org/stix-uco/identity--733c5838-34d9-4fbf-949c-62aba761184c","http://example.org/cti-ext/contactInformation","disco-team@stealthemail.com"
"http://example.org/stix-uco/identity--7865b6d2-a4af-45c5-b582-afe5ec376c33","http://example.org/cti-ext/contactInformation","hank@pymtech.com"
"http://example.org/stix-uco/identity--39012926-a052-44c4-ae48-caaf4a10ee6e","http://example.org/cti-ext/contactInformation","info@alpha.org"
"http://example.org/stix-uco/identity--5206ba14-478f-4b0b-9a48-395f690c20a2","http://example.org/cti-ext/contactInformation","info@beta.com"
"http://example.org/stix-uco/identity--611d9d41-dba5-4e13-9b29-e22488058ffc","http://example.org/cti-ext/contactInformation","info@stark.com"
"http://example.org/stix-uco/identity--987eeee1-413a-44ac-96cc-0a8acdcc2f2c","http://example.org/cti-ext/contactInformation","norman@oscorp.com"
"http://example.org/stix-uco/attack-pattern--8ac90ff3-ecf8-4835-95b8-6aea6a623df5-external-reference-CAPEC-98-0","http://example.org/cti-ext/description","phishing"
"http://example.org/stix-uco/attack-pattern--19da6e1c-71ab-4c2f-886d-d620d09d3b5a-external-reference-CAPEC-148-0","http://example.org/cti-ext/externalId","CAPEC-148"
"http://example.org/stix-uco/attack-pattern--f6050ea6-a9a3-4524-93ed-c27858d6cb3c-external-reference-CAPEC-488-0","http://example.org/cti-ext/externalId","CAPEC-488"
"http://example.org/stix-uco/attack-pattern--8ac90ff3-ecf8-4835-95b8-6aea6a623df5-external-reference-CAPEC-98-0","http://example.org/cti-ext/externalId","CAPEC-98"
"http://example.org/stix-uco/attack-pattern--19da6e1c-71ab-4c2f-886d-d620d09d3b5a","http://example.org/cti-ext/hasExternalReference","http://example.org/stix-uco/attack-pattern--19da6e1c-71ab-4c2f-886d-d620d09d3b5a-external-reference-CAPEC-148-0"
"http://example.org/stix-uco/attack-pattern--8ac90ff3-ecf8-4835-95b8-6aea6a623df5","http://example.org/cti-ext/hasExternalReference","http://example.org/stix-uco/attack-pattern--8ac90ff3-ecf8-4835-95b8-6aea6a623df5-external-reference-CAPEC-98-0"
"http://example.org/stix-uco/attack-pattern--f6050ea6-a9a3-4524-93ed-c27858d6cb3c","http://example.org/cti-ext/hasExternalReference","http://example.org/stix-uco/attack-pattern--f6050ea6-a9a3-4524-93ed-c27858d6cb3c-external-reference-CAPEC-488-0"
"http://example.org/stix-uco/identity--ddfe7140-2ba4-48e4-b19a-df069432103b","http://example.org/cti-ext/hasExternalReference","http://example.org/stix-uco/identity--ddfe7140-2ba4-48e4-b19a-df069432103b-external-reference-website-0"
"http://example.org/stix-uco/file--364fe3e5-b1f4-5ba3-b951-ee5983b3538d","http://example.org/cti-ext/hash_MD5","1717b7fff97d37a1e1a0029d83492de1"
"http://example.org/stix-uco/file--364fe3e5-b1f4-5ba3-b951-ee5983b3538d","http://example.org/cti-ext/hash_SHA-1","c79a326f8411e9488bdc3779753e1e3489aaedea"
"http://example.org/stix-uco/attack-pattern--8ac90ff3-ecf8-4835-95b8-6aea6a623df5-kill-chain-phase-mandiant-attack-lifecycle-model-initial-compromise-0","http://example.org/cti-ext/killChainName","mandiant-attack-lifecycle-model"
"http://example.org/stix-uco/malware--162d917e-766f-4611-b5d6-652791454fca-kill-chain-phase-mandiant-attack-lifecycle-model-establish-foothold-0","http://example.org/cti-ext/killChainName","mandiant-attack-lifecycle-model"
"http://example.org/stix-uco/malware--d1c612bc-146f-4b65-b7b0-9a54a14150a4-kill-chain-phase-mandiant-attack-lifecycle-model-initial-compromise-0","http://example.org/cti-ext/killChainName","mandiant-attack-lifecycle-model"
"http://example.org/stix-uco/malware--162d917e-766f-4611-b5d6-652791454fca-kill-chain-phase-mandiant-attack-lifecycle-model-establish-foothold-0","http://example.org/cti-ext/phaseName","establish-foothold"
"http://example.org/stix-uco/attack-pattern--8ac90ff3-ecf8-4835-95b8-6aea6a623df5-kill-chain-phase-mandiant-attack-lifecycle-model-initial-compromise-0","http://example.org/cti-ext/phaseName","initial-compromise"
"http://example.org/stix-uco/malware--d1c612bc-146f-4b65-b7b0-9a54a14150a4-kill-chain-phase-mandiant-attack-lifecycle-model-initial-compromise-0","http://example.org/cti-ext/phaseName","initial-compromise"
"http://example.org/stix-uco/relationship--4bd67b9e-d112-4ea6-98bb-080a051667c7","http://example.org/cti-ext/relationshipType","attributed-to"
"http://example.org/stix-uco/relationship--5047c2c0-524b-4afd-9cd6-e197efe59495","http://example.org/cti-ext/relationshipType","attributed-to"
"http://example.org/stix-uco/relationship--53a55c73-f2c8-47b9-8e50-ae34d8c5da4d","http://example.org/cti-ext/relationshipType","attributed-to"
"http://example.org/stix-uco/relationship--56e5f1c8-08f3-4e24-9e8e-f87d844672ec","http://example.org/cti-ext/relationshipType","attributed-to"
"http://example.org/stix-uco/relationship--98765000-efdf-4a86-8681-36481ceae57f","http://example.org/cti-ext/relationshipType","attributed-to"
"http://example.org/stix-uco/relationship--9cc131ca-b64d-4ab1-a300-5e4a0073280a","http://example.org/cti-ext/relationshipType","attributed-to"
"http://example.org/stix-uco/relationship--a2e3efb5-351d-4d46-97a0-6897ee7c77a0","http://example.org/cti-ext/relationshipType","attributed-to"
"http://example.org/stix-uco/relationship--c171fd27-2a8a-42b7-8293-34016b70c1c8","http://example.org/cti-ext/relationshipType","attributed-to"
"http://example.org/stix-uco/relationship--a97b3ea5-4ca1-46a0-a7ad-f10143ce22b2","http://example.org/cti-ext/relationshipType","impersonates"
"http://example.org/stix-uco/relationship--29dcdf68-1b0c-4e16-94ed-bcc7a9572f69","http://example.org/cti-ext/relationshipType","indicates"
"http://example.org/stix-uco/relationship--3d1dd3cc-eb47-4704-9c77-ceff2971b95c","http://example.org/cti-ext/relationshipType","indicates"
"http://example.org/stix-uco/relationship--864af2ea-46f9-4d23-b3a2-1c2adf81c265","http://example.org/cti-ext/relationshipType","indicates"
"http://example.org/stix-uco/relationship--1f4ee02a-7f6e-45a6-aedd-c1492af5e179","http://example.org/cti-ext/relationshipType","targets"
"http://example.org/stix-uco/relationship--4292a6df-fb16-43d1-805d-dc1b33946fdf","http://example.org/cti-ext/relationshipType","targets"
"http://example.org/stix-uco/relationship--554e3341-d7b1-4b3c-a522-28ef52fbb49b","http://example.org/cti-ext/relationshipType","targets"
"http://example.org/stix-uco/relationship--96cfbc6f-5c08-4372-b811-b90fbb2ec180","http://example.org/cti-ext/relationshipType","targets"
"http://example.org/stix-uco/relationship--d8b7932d-0ecb-4891-b021-c78ff2b63747","http://example.org/cti-ext/relationshipType","targets"
"http://example.org/stix-uco/relationship--06964095-5750-41fe-a9af-6c6a9d995489","http://example.org/cti-ext/relationshipType","uses"
"http://example.org/stix-uco/relationship--33c22977-d104-45d8-be19-273f7ab03de1","http://example.org/cti-ext/relationshipType","uses"
"http://example.org/stix-uco/relationship--3cd2d6f9-0ded-486b-8dca-606283a8997f","http://example.org/cti-ext/relationshipType","uses"
"http://example.org/stix-uco/relationship--4fe5dab1-fd6d-41aa-b8b1-d3118a708284","http://example.org/cti-ext/relationshipType","uses"
"http://example.org/stix-uco/relationship--70880ead-0b19-4785-be52-a69064d4cb6c","http://example.org/cti-ext/relationshipType","uses"
"http://example.org/stix-uco/relationship--8848cba9-4c7b-4695-bc09-5033a6f20ff4","http://example.org/cti-ext/relationshipType","uses"
"http://example.org/stix-uco/relationship--ba30893a-400a-43f3-b193-69d65d2a8f40","http://example.org/cti-ext/relationshipType","uses"
"http://example.org/stix-uco/relationship--d44019b6-b8f7-4cb3-837e-7fd3c5724b87","http://example.org/cti-ext/relationshipType","uses"
"http://example.org/stix-uco/attack-pattern--19da6e1c-71ab-4c2f-886d-d620d09d3b5a-external-reference-CAPEC-148-0","http://example.org/cti-ext/sourceName","capec"
"http://example.org/stix-uco/attack-pattern--8ac90ff3-ecf8-4835-95b8-6aea6a623df5-external-reference-CAPEC-98-0","http://example.org/cti-ext/sourceName","capec"
"http://example.org/stix-uco/attack-pattern--f6050ea6-a9a3-4524-93ed-c27858d6cb3c-external-reference-CAPEC-488-0","http://example.org/cti-ext/sourceName","capec"
"http://example.org/stix-uco/identity--ddfe7140-2ba4-48e4-b19a-df069432103b-external-reference-website-0","http://example.org/cti-ext/sourceName","website"
"http://example.org/stix-uco/relationship--06964095-5750-41fe-a9af-6c6a9d995489","http://example.org/cti-ext/sourceRef","intrusion-set--ed69450a-f067-4b51-9ba2-c4616b9a6713"
"http://example.org/stix-uco/relationship--4fe5dab1-fd6d-41aa-b8b1-d3118a708284","http://example.org/cti-ext/sourceRef","intrusion-set--ed69450a-f067-4b51-9ba2-c4616b9a6713"
"http://example.org/stix-uco/relationship--554e3341-d7b1-4b3c-a522-28ef52fbb49b","http://example.org/cti-ext/sourceRef","intrusion-set--ed69450a-f067-4b51-9ba2-c4616b9a6713"
"http://example.org/stix-uco/relationship--c171fd27-2a8a-42b7-8293-34016b70c1c8","http://example.org/cti-ext/sourceRef","intrusion-set--ed69450a-f067-4b51-9ba2-c4616b9a6713"
"http://example.org/stix-uco/relationship--1f4ee02a-7f6e-45a6-aedd-c1492af5e179","http://example.org/cti-ext/sourceRef","campaign--1d8897a7-fdc2-4e59-afc9-becbe04df727"
"http://example.org/stix-uco/relationship--53a55c73-f2c8-47b9-8e50-ae34d8c5da4d","http://example.org/cti-ext/sourceRef","campaign--1d8897a7-fdc2-4e59-afc9-becbe04df727"
"http://example.org/stix-uco/relationship--8848cba9-4c7b-4695-bc09-5033a6f20ff4","http://example.org/cti-ext/sourceRef","campaign--1d8897a7-fdc2-4e59-afc9-becbe04df727"
